nose_y      ,nose_x      ,l_eye_y     ,l_eye_x     ,r_eye_y     ,r_eye_x     ,l_ear_y     ,l_ear_x     ,r_ear_y     ,r_ear_x     ,l_shldr_y   ,l_shldr_x   ,r_shldr_y   ,r_shldr_x   ,l_elbow_y   ,l_elbow_x   ,r_elbow_y   ,r_elbow_x   ,l_wrist_y   ,l_wrist_x   ,r_wrist_y   ,r_wrist_x   ,l_hip_y     ,l_hip_x     ,r_hip_y     ,r_hip_x     ,l_knee_y    ,l_knee_x    ,r_knee_y    ,r_knee_x    ,l_ankle_y   ,l_ankle_x   ,r_ankle_y   ,r_ankle_x   
-1.200925589,-0.027012594,-1.261992097,0.028902281 ,-1.281612754,-0.030967643,-1.267500639,0.206080541 ,-1.287818789,0.082231835 ,-0.906071723,0.390064687 ,-1.055359960,0.000813424 ,-0.440452516,0.119580328 ,-0.567275107,-0.210231110,-0.794043422,-0.173921198,-0.819619298,-0.230591938,0.024218282 ,0.141806617 ,-0.024218282,-0.141806617,0.565452218 ,0.094377324 ,0.442724854 ,-0.127576575,0.964799047 ,0.071460113 ,0.765334308 ,-0.072205223
-1.206857562,-0.036410138,-1.277232409,-0.000717951,-1.286414623,-0.039286774,-1.263549089,0.188867763 ,-1.290989399,0.086304642 ,-0.872642815,0.382476419 ,-1.079311252,0.053270601 ,-0.447639495,0.105106331 ,-0.686734498,-0.214097545,-0.707419455,-0.149590656,-0.764775991,-0.243606031,0.023047959 ,0.136576071 ,-0.023047959,-0.136576414,0.589150786 ,0.097931311 ,0.459890902 ,-0.146727145,1.017307520 ,0.072634570 ,0.838171482 ,-0.060854305
-1.204746842,-0.031221576,-1.271674037,-0.003546639,-1.279654145,-0.031677451,-1.259478927,0.179792136 ,-1.286405087,0.095780544 ,-0.890404820,0.371919602 ,-1.070623040,0.020980086 ,-0.479403555,0.125180304 ,-0.689064503,-0.203895420,-0.663200259,-0.162799358,-0.739669085,-0.213498548,0.020571183 ,0.137887716 ,-0.020571183,-0.137887716,0.557366431 ,0.093317330 ,0.444389671 ,-0.143304497,0.974927664 ,0.072243638 ,0.786404610 ,-0.087727867
-1.202798486,-0.037789654,-1.276448846,0.006348343 ,-1.285838246,-0.022040667,-1.262308955,0.190396637 ,-1.288405776,0.109880477 ,-0.897001565,0.368013769 ,-1.065911531,0.015356384 ,-0.470805973,0.103896573 ,-0.690302074,-0.173260972,-0.643851519,-0.145007074,-0.712004960,-0.227856725,0.021417065 ,0.139207900 ,-0.021417400,-0.139207900,0.547581196 ,0.099933341 ,0.436892718 ,-0.135351628,0.958865583 ,0.077467211 ,0.793961942 ,-0.045014728
-1.198935390,-0.025751090,-1.269637108,0.018572543 ,-1.279775500,-0.010715639,-1.251929879,0.198368132 ,-1.277834892,0.123002306 ,-0.898368478,0.366633981 ,-1.063530207,0.021893645 ,-0.478130996,0.067983843 ,-0.693349540,-0.171346202,-0.663411915,-0.146751687,-0.733317018,-0.235101044,0.019881034 ,0.135750368 ,-0.019881034,-0.135750368,0.539153934 ,0.106760412 ,0.426859677 ,-0.123997383,0.936560273 ,0.084851906 ,0.778164268 ,-0.035687644
-1.212289333,-0.022538168,-1.272397518,0.034587864 ,-1.295984745,-0.011875236,-1.264682651,0.199302569 ,-1.292771578,0.109698638 ,-0.886526465,0.377623409 ,-1.077290177,0.001090628 ,-0.469014436,0.060828753 ,-0.712882102,-0.197004095,-0.643300772,-0.147422999,-0.751088202,-0.252510637,0.016877662 ,0.140623197 ,-0.016878005,-0.140623197,0.556594789 ,0.097272262 ,0.455590308 ,-0.139696062,1.008552670 ,0.089817464 ,0.838096499 ,-0.054780256
-1.210354686,-0.024135128,-1.274270773,0.034193136 ,-1.293528438,-0.015407395,-1.267366409,0.202279449 ,-1.291063666,0.103132918 ,-0.899548352,0.372371554 ,-1.065567136,-0.000456717,-0.477180868,0.083155625 ,-0.703632593,-0.207894340,-0.645796835,-0.136078268,-0.725561857,-0.242342755,0.016212445 ,0.139602825 ,-0.016212104,-0.139602482,0.553044200 ,0.101434201 ,0.452774942 ,-0.127874732,0.996478260 ,0.088604197 ,0.827512920 ,-0.040199649
-1.206895947,-0.011776110,-1.264367580,0.038056631 ,-1.286587358,-0.021168938,-1.263090968,0.204703748 ,-1.294998884,0.079783790 ,-0.891451001,0.382418543 ,-1.068373203,0.016441520 ,-0.459653646,0.054703571 ,-0.632348180,-0.207927749,-0.642741621,-0.138119102,-0.687794626,-0.223848283,0.017878763 ,0.145411655 ,-0.017879110,-0.145411313,0.558043182 ,0.115726992 ,0.475001752 ,-0.127847433,1.021282315 ,0.098090373 ,0.855755806 ,-0.033571698
-1.217537284,-0.030395741,-1.280617237,0.027651789 ,-1.301849961,-0.025547763,-1.264871597,0.194350958 ,-1.303409219,0.083144508 ,-0.891546011,0.367084801 ,-1.072231174,0.011833603 ,-0.460279703,0.045720056 ,-0.635538936,-0.214359328,-0.635714412,-0.147063822,-0.687323093,-0.228405535,0.021821326 ,0.143752456 ,-0.021820975,-0.143752456,0.560652554 ,0.118406788 ,0.484858990 ,-0.125741273,1.031793952 ,0.092873037 ,0.862702072 ,-0.037648618
-1.204498172,-0.034731630,-1.279439807,0.002386053 ,-1.285909891,-0.028504983,-1.260897160,0.178176671 ,-1.294245362,0.082357809 ,-0.893773317,0.359359026 ,-1.070969582,0.014520560 ,-0.463418484,0.029169463 ,-0.682242095,-0.196260095,-0.619650960,-0.144995838,-0.684819460,-0.221790105,0.019757733 ,0.140355527 ,-0.019757733,-0.140355527,0.546674550 ,0.113978878 ,0.480682701 ,-0.126966238,1.011405587 ,0.088074543 ,0.848898709 ,-0.043894611
-1.214246273,-0.046866998,-1.289703012,-0.010314543,-1.299697757,-0.034618307,-1.269808769,0.163390532 ,-1.304837346,0.082405105 ,-0.885000050,0.365055978 ,-1.080419660,0.005249390 ,-0.453338951,0.051253948 ,-0.704642296,-0.197312206,-0.607880175,-0.138600111,-0.673547089,-0.227136165,0.021666728 ,0.141987994 ,-0.021666380,-0.141987994,0.551120996 ,0.118118756 ,0.490860939 ,-0.126290932,1.022688389 ,0.090821996 ,0.858626962 ,-0.041101743
-1.214473486,-0.041548621,-1.278326750,-0.008314292,-1.289674640,-0.036890928,-1.262516260,0.172667503 ,-1.302105427,0.077091381 ,-0.886548460,0.359156847 ,-1.077887893,0.016329605 ,-0.470186919,0.042738996 ,-0.699972749,-0.188331321,-0.616050005,-0.137882218,-0.674122214,-0.199218422,0.021023631 ,0.138113022 ,-0.021023631,-0.138113022,0.543577909 ,0.117268644 ,0.485032886 ,-0.118600205,1.012352467 ,0.092700526 ,0.856498361 ,-0.035036504
-1.215138793,-0.024019096,-1.284922957,0.004601282 ,-1.297942638,-0.021837924,-1.270195246,0.190935731 ,-1.315111279,0.095790640 ,-0.875434935,0.374936014 ,-1.082623601,0.032503102 ,-0.469383687,0.039147224 ,-0.714244902,-0.175329387,-0.629871368,-0.128375828,-0.685356259,-0.181718156,0.024953885 ,0.135807335 ,-0.024953885,-0.135806978,0.545089483 ,0.127077758 ,0.480774224 ,-0.113675624,1.027066469 ,0.105233543 ,0.868641794 ,-0.030219229
-1.198130369,-0.010681751,-1.269246101,0.024985256 ,-1.280687571,-0.013255435,-1.262701035,0.209760651 ,-1.308532119,0.093577519 ,-0.866489589,0.382267624 ,-1.086495638,0.048833672 ,-0.454627246,0.044209462 ,-0.680037737,-0.170158207,-0.622691929,-0.121800669,-0.686378062,-0.178275391,0.020952275 ,0.140267685 ,-0.020952275,-0.140267685,0.556040227 ,0.134225935 ,0.483804077 ,-0.104792953,1.043038964 ,0.113147691 ,0.876616597 ,-0.021907011
-1.211742759,-0.028986409,-1.280820608,0.002189555 ,-1.291514993,-0.026533810,-1.273138881,0.189371556 ,-1.310063124,0.096802503 ,-0.860583901,0.383937508 ,-1.094909191,0.035640635 ,-0.449203253,0.064563759 ,-0.677301586,-0.172297761,-0.574034214,-0.086293839,-0.661933184,-0.168753743,0.023227029 ,0.138030693 ,-0.023226675,-0.138030693,0.555056870 ,0.138140649 ,0.486825019 ,-0.106427632,1.055440664 ,0.116110742 ,0.897363901 ,-0.023336276
-1.197918057,-0.034214873,-1.266917825,-0.004898005,-1.279214978,-0.031170661,-1.272447586,0.173707798 ,-1.312161088,0.089065976 ,-0.857267857,0.375697047 ,-1.098095179,0.044488247 ,-0.403947324,0.058498450 ,-0.661872566,-0.163123339,-0.567791104,-0.094808087,-0.661179602,-0.169218451,0.026020410 ,0.135423169 ,-0.026020410,-0.135423526,0.554391265 ,0.132885918 ,0.483288974 ,-0.108825691,1.050283432 ,0.116165832 ,0.896427631 ,-0.017297501
-1.188063741,-0.019610927,-1.258067369,0.018353511 ,-1.268378973,-0.026337890,-1.265702724,0.206529796 ,-1.305090904,0.077804506 ,-0.865659952,0.372708321 ,-1.088968039,0.050883017 ,-0.418254822,0.098524243 ,-0.657493353,-0.159986541,-0.583300054,-0.083692610,-0.655234456,-0.161376834,0.021561390 ,0.138855949 ,-0.021561040,-0.138855606,0.539763451 ,0.136391118 ,0.466471434 ,-0.104364790,1.032996178 ,0.116184004 ,0.876621783 ,-0.018628353
-1.192999840,-0.017713713,-1.268681645,0.009154286 ,-1.276640534,-0.021259625,-1.279066563,0.182403520 ,-1.308338761,0.087743364 ,-0.857325375,0.380350858 ,-1.091535687,0.069026247 ,-0.397821903,0.105174616 ,-0.683948278,-0.176145688,-0.582145274,-0.080953375,-0.683134556,-0.146508023,0.016316198 ,0.139844462 ,-0.016316198,-0.139844462,0.555101156 ,0.143749967 ,0.479031682 ,-0.098702662,1.048319697 ,0.121882461 ,0.881803393 ,-0.011454480
-1.208355069,-0.027361104,-1.285762429,0.004219059 ,-1.294677854,-0.031012453,-1.291139483,0.184045762 ,-1.316111088,0.080929041 ,-0.864395320,0.369763345 ,-1.087294817,0.067164183 ,-0.391529500,0.155889645 ,-0.687027693,-0.182580590,-0.575303674,-0.080858611,-0.656543612,-0.176360682,0.014976755 ,0.143847480 ,-0.014976755,-0.143847480,0.573779285 ,0.145950437 ,0.495317817 ,-0.105681732,1.066849709 ,0.118678972 ,0.902010441 ,-0.016155217
-1.209658265,-0.025665021,-1.285152435,0.009543935 ,-1.295612335,-0.025273994,-1.292767406,0.191496491 ,-1.320434928,0.089121461 ,-0.860997021,0.376946718 ,-1.088760376,0.068526357 ,-0.388138145,0.162761897 ,-0.673767567,-0.151116237,-0.579005718,-0.084353559,-0.649036646,-0.170019716,0.015873117 ,0.142031863 ,-0.015873117,-0.142031506,0.590967298 ,0.149270609 ,0.481518149 ,-0.098750174,1.049806595 ,0.117660016 ,0.884804189 ,-0.013465852
-1.208466411,-0.021347051,-1.283845425,0.016984792 ,-1.294291139,-0.023416925,-1.290588737,0.205844298 ,-1.319150805,0.090207234 ,-0.859464884,0.382451892 ,-1.088651299,0.070144325 ,-0.386850089,0.150416583 ,-0.664340198,-0.144924685,-0.588755250,-0.090210438,-0.646861792,-0.171614468,0.017604971 ,0.146124110 ,-0.017604616,-0.146124110,0.594924867 ,0.148225307 ,0.489803761 ,-0.102909870,1.063181520 ,0.124199957 ,0.900455654 ,-0.015238179
-1.210166931,-0.016685607,-1.287532449,0.022475740 ,-1.296798706,-0.019688146,-1.291841507,0.210441500 ,-1.322885036,0.091971114 ,-0.860798895,0.385393083 ,-1.086039543,0.072667964 ,-0.387231797,0.148862749 ,-0.668614089,-0.145864099,-0.592390835,-0.086611934,-0.656080902,-0.190622911,0.020336876 ,0.144641951 ,-0.020337230,-0.144641593,0.577427983 ,0.139814824 ,0.475623399 ,-0.103848346,1.043956161 ,0.122878924 ,0.877311826 ,-0.017582869
-1.227994561,-0.016165074,-1.307218313,0.020451704 ,-1.316925526,-0.018218178,-1.314647675,0.211555645 ,-1.344169259,0.095183700 ,-0.847456336,0.390023232 ,-1.100853562,0.061739143 ,-0.399175048,0.157188043 ,-0.679690480,-0.159322664,-0.570046306,-0.078293316,-0.650235653,-0.190173939,0.023077229 ,0.151088148 ,-0.023076868,-0.151088148,0.595996678 ,0.136810243 ,0.502709925 ,-0.110609703,1.087485790 ,0.126674056 ,0.924247801 ,-0.025550229
-1.220305562,-0.019600911,-1.295562267,0.015335440 ,-1.305722356,-0.016208652,-1.303365707,0.195337087 ,-1.331743002,0.096899487 ,-0.856523633,0.387326151 ,-1.091748834,0.064597398 ,-0.396551430,0.152477264 ,-0.670022488,-0.150495052,-0.559050441,-0.076034062,-0.634415329,-0.179369211,0.022491645 ,0.150825366 ,-0.022491289,-0.150825724,0.584331870 ,0.131317556 ,0.496038616 ,-0.109106988,1.070550799 ,0.124192379 ,0.911609352 ,-0.025107715
-1.221404552,-0.007212401,-1.295230150,0.031113466 ,-1.306606293,0.005665241 ,-1.294853330,0.206763521 ,-1.309352279,0.141115665 ,-0.857443690,0.401491374 ,-1.083650351,0.080332607 ,-0.402192533,0.180791199 ,-0.657048881,-0.130109683,-0.559083223,-0.049040489,-0.625798106,-0.160563335,0.019004520 ,0.136485010 ,-0.019004520,-0.136485010,0.559961796 ,0.144083321 ,0.465893179 ,-0.085121684,1.027585030 ,0.140181929 ,0.862152338 ,-0.002130921
-1.221389890,-0.015219470,-1.294350624,0.021240320 ,-1.305455327,-0.006067665,-1.294120431,0.200048476 ,-1.321333408,0.112813570 ,-0.860563636,0.391931027 ,-1.085036516,0.071361437 ,-0.397415280,0.153861478 ,-0.661263824,-0.141929477,-0.578498125,-0.076901220,-0.640964508,-0.152973771,0.020154513 ,0.143686414 ,-0.020154513,-0.143686414,0.554426253 ,0.135162055 ,0.461968392 ,-0.092078768,1.020396233 ,0.135421276 ,0.859418631 ,-0.004089595
-1.218208551,-0.010934283,-1.292504668,0.024172347 ,-1.304516435,-0.004001912,-1.294186354,0.201872945 ,-1.319319725,0.113844544 ,-0.865551531,0.384106100 ,-1.080240726,0.078379363 ,-0.400389224,0.164268002 ,-0.679882526,-0.133405477,-0.571582079,-0.081784040,-0.643675208,-0.156652182,0.019683603 ,0.141396686 ,-0.019683251,-0.141396329,0.561284423 ,0.139631256 ,0.463193446 ,-0.091588683,1.030827403 ,0.135202453 ,0.864635170 ,-0.001252657
-1.217980981,-0.005931301,-1.292992711,0.026987595 ,-1.305376530,0.000493397 ,-1.294908404,0.203599557 ,-1.320083976,0.116409071 ,-0.865659177,0.388273716 ,-1.078150988,0.082473531 ,-0.397272348,0.172444597 ,-0.678426027,-0.129428789,-0.571147621,-0.080806516,-0.643756866,-0.150693327,0.019920252 ,0.142445341 ,-0.019919900,-0.142445698,0.563555062 ,0.142175645 ,0.466204494 ,-0.089569323,1.034023881 ,0.137509272 ,0.864076078 ,0.001728119 
-1.224784732,-0.008637946,-1.299287200,0.026264923 ,-1.312516451,-0.000190024,-1.300678492,0.203383803 ,-1.327517390,0.117904648 ,-0.866757512,0.390692592 ,-1.075705647,0.085581221 ,-0.400749892,0.193139479 ,-0.665916741,-0.126834691,-0.563027680,-0.074926488,-0.635292947,-0.148278743,0.020333577 ,0.142424047 ,-0.020333577,-0.142423689,0.571905792 ,0.142122760 ,0.474479884 ,-0.091371998,1.044302821 ,0.139696956 ,0.874933600 ,-0.000923274
-1.218340755,-0.003013660,-1.292245150,0.031630136 ,-1.305096626,0.004959457 ,-1.293813705,0.205702573 ,-1.321750760,0.121691205 ,-0.863166094,0.396859050 ,-1.076739788,0.089726686 ,-0.403840572,0.195721745 ,-0.666500986,-0.122980475,-0.559180617,-0.052487560,-0.625883222,-0.185275018,0.020419154 ,0.141945973 ,-0.020419154,-0.141945615,0.562291682 ,0.141695172 ,0.463901788 ,-0.090093248,1.025195599 ,0.141818300 ,0.854592919 ,0.004473620 
-1.212409496,0.001557930 ,-1.288666248,0.036920302 ,-1.300327420,0.005191463 ,-1.289933085,0.219813511 ,-1.317906022,0.120169818 ,-0.862394273,0.402108103 ,-1.076730490,0.087579824 ,-0.396725267,0.182863772 ,-0.656011343,-0.123695746,-0.552031398,-0.053214245,-0.616781116,-0.178630203,0.013449716 ,0.140401527 ,-0.013450067,-0.140401870,0.565419078 ,0.142833576 ,0.463251144 ,-0.085393466,1.026527643 ,0.142795369 ,0.855712652 ,0.005115757 
-1.229206204,-0.007443568,-1.304319620,0.030005222 ,-1.317124128,-0.001055871,-1.307264447,0.221645787 ,-1.340848565,0.121816009 ,-0.844824314,0.401814193 ,-1.094789743,0.085933179 ,-0.395932823,0.162872538 ,-0.664933801,-0.130079150,-0.574112117,-0.071502231,-0.649195850,-0.173184231,0.023237726 ,0.141796887 ,-0.023237726,-0.141796887,0.566553950 ,0.135336727 ,0.471134722 ,-0.092159174,1.052495837 ,0.140708536 ,0.884122252 ,-0.005510661
-1.232840061,-0.005739099,-1.308199763,0.037211798 ,-1.322397470,0.004524675 ,-1.300670266,0.229615316 ,-1.341224432,0.126139313 ,-0.844659686,0.411156774 ,-1.093597412,0.081954740 ,-0.401733398,0.185105205 ,-0.659950078,-0.134458080,-0.555090845,-0.063658863,-0.620694697,-0.179529771,0.013606115 ,0.143586591 ,-0.013605759,-0.143586591,0.576006472 ,0.141551375 ,0.479916483 ,-0.087526970,1.057493210 ,0.143005043 ,0.889432728 ,-0.001933238
-1.226779819,-0.005188429,-1.303699493,0.037223250 ,-1.317292690,0.005150456 ,-1.297938108,0.229390651 ,-1.338133812,0.128279820 ,-0.846869051,0.409227908 ,-1.091865301,0.082004502 ,-0.403841108,0.189573199 ,-0.660851121,-0.134025067,-0.548707068,-0.061019756,-0.614194274,-0.178027689,0.012931325 ,0.144131854 ,-0.012931679,-0.144132212,0.570347428 ,0.141082674 ,0.475631297 ,-0.089404576,1.045948505 ,0.141604707 ,0.881411850 ,-0.001458580
-1.226697922,-0.004818869,-1.301072836,0.036717668 ,-1.315336466,0.007455475 ,-1.295255542,0.228579298 ,-1.335876822,0.132734045 ,-0.845806062,0.408108592 ,-1.091913462,0.087111957 ,-0.395976216,0.184874639 ,-0.667374969,-0.128137931,-0.554588020,-0.064891912,-0.623084664,-0.176298693,0.014046814 ,0.144350395 ,-0.014047167,-0.144350395,0.568191290 ,0.141325906 ,0.470943421 ,-0.087092862,1.037250876 ,0.147726670 ,0.871233046 ,0.007030479 
-1.225727320,-0.001422857,-1.300564051,0.039699737 ,-1.315705657,0.007400849 ,-1.295166612,0.233519047 ,-1.337622881,0.130882546 ,-0.842448235,0.410642833 ,-1.093501806,0.091450147 ,-0.390144199,0.178177148 ,-0.669128299,-0.122965164,-0.565229475,-0.068995565,-0.641700268,-0.166034982,0.014453906 ,0.144717753 ,-0.014453906,-0.144717753,0.576169491 ,0.140683070 ,0.482763201 ,-0.088212855,1.048495650 ,0.150430545 ,0.881139994 ,0.011068524 
-1.222895384,-0.002114895,-1.295456171,0.037713796 ,-1.311043024,0.005844633 ,-1.288058877,0.224528193 ,-1.328321934,0.125644073 ,-0.842350543,0.405375481 ,-1.096184254,0.086642921 ,-0.395202428,0.179988012 ,-0.701091945,-0.131471068,-0.569109023,-0.067898244,-0.655441225,-0.145537779,0.023227492 ,0.140190378 ,-0.023227492,-0.140190020,0.572471559 ,0.144934326 ,0.478065699 ,-0.084206544,1.035958171 ,0.149106950 ,0.864972115 ,0.012459986 
-1.216232777,-0.010432918,-1.287652612,0.027504195 ,-1.301822066,-0.002613174,-1.283367395,0.208596900 ,-1.318804622,0.115109973 ,-0.855726182,0.402025789 ,-1.086965919,0.073314734 ,-0.394726276,0.171712264 ,-0.685532391,-0.147429422,-0.550446570,-0.076334059,-0.637326956,-0.150597781,0.021092223 ,0.140492260 ,-0.021091869,-0.140492618,0.574714959 ,0.137624457 ,0.483859569 ,-0.093366839,1.042244196 ,0.139210582 ,0.877505481 ,0.002304848 
-1.213714719,-0.008752171,-1.284686804,0.030044558 ,-1.299443126,0.000139775 ,-1.277746916,0.213467076 ,-1.316293597,0.119120739 ,-0.854586244,0.401002705 ,-1.086325526,0.081555158 ,-0.391555369,0.174836591 ,-0.684314549,-0.141002938,-0.552312791,-0.076905526,-0.635860264,-0.149701104,0.021132492 ,0.141024455 ,-0.021132138,-0.141024113,0.577954292 ,0.140353829 ,0.483941138 ,-0.092232414,1.046643376 ,0.141305417 ,0.882456481 ,0.005630178 
-1.203566551,-0.003078130,-1.275599837,0.033850294 ,-1.289885163,0.002830432 ,-1.274131060,0.217180490 ,-1.312322259,0.121028721 ,-0.855656326,0.398932099 ,-1.085090280,0.084288619 ,-0.393789113,0.169607028 ,-0.692522287,-0.136468202,-0.555196643,-0.078935184,-0.640159309,-0.171081617,0.022409812 ,0.139009133 ,-0.022409812,-0.139009133,0.570550203 ,0.137360275 ,0.479696721 ,-0.091311641,1.037603736 ,0.144459531 ,0.874898255 ,0.005894157 
-1.221319437,-0.005855498,-1.294777632,0.032304227 ,-1.310187459,0.001595061 ,-1.292676330,0.218465894 ,-1.330737948,0.121817164 ,-0.845431566,0.399675786 ,-1.095914841,0.081130043 ,-0.403051019,0.178590059 ,-0.705724299,-0.127146855,-0.568705022,-0.073402822,-0.649064720,-0.171816692,0.023679251 ,0.141622752 ,-0.023678899,-0.141622394,0.571130455 ,0.138473213 ,0.477888167 ,-0.092395693,1.034324646 ,0.144193903 ,0.866789520 ,0.003519016 
-1.221092105,0.006538751 ,-1.299154997,0.044173308 ,-1.314685345,0.014736504 ,-1.290229440,0.234612405 ,-1.333155632,0.140577480 ,-0.837035060,0.413943559 ,-1.098085523,0.091337718 ,-0.387604684,0.193360269 ,-0.713755727,-0.123888783,-0.567820549,-0.063551754,-0.655742288,-0.146072701,0.014412441 ,0.143597677 ,-0.014412441,-0.143597677,0.579090536 ,0.141335636 ,0.485269606 ,-0.091441713,1.047389984 ,0.149853542 ,0.879794657 ,0.006311588 
-1.215648174,0.006961135 ,-1.295655489,0.044360485 ,-1.308614612,0.013428354 ,-1.291749597,0.232276469 ,-1.331627727,0.138077527 ,-0.841992319,0.409355313 ,-1.092947960,0.096615486 ,-0.393641740,0.194139257 ,-0.682294607,-0.128123552,-0.563859344,-0.060151640,-0.652880251,-0.166201025,0.013590635 ,0.140887231 ,-0.013590282,-0.140887231,0.577856898 ,0.144045532 ,0.476441205 ,-0.089906432,1.042446613 ,0.144536257 ,0.876879871 ,0.003536606 
-1.214119196,0.005051177 ,-1.292736411,0.040091973 ,-1.305181503,0.010065904 ,-1.292115331,0.227498695 ,-1.330356956,0.131797761 ,-0.843656898,0.405232340 ,-1.093683958,0.091467611 ,-0.399977326,0.189422876 ,-0.674073696,-0.134465083,-0.553796351,-0.049030714,-0.647611558,-0.167379662,0.023664411 ,0.141722456 ,-0.023664057,-0.141722456,0.577304304 ,0.141722098 ,0.479994565 ,-0.094196163,1.048024297 ,0.138724953 ,0.884959340 ,-0.003366626
-1.222296357,0.004606850 ,-1.302971840,0.038834978 ,-1.314929008,0.010260792 ,-1.299732208,0.225099862 ,-1.335363626,0.134791538 ,-0.840156972,0.408431083 ,-1.098173022,0.084394224 ,-0.398961693,0.179415539 ,-0.688394666,-0.146959245,-0.556374192,-0.064141735,-0.641273737,-0.142359897,0.024004504 ,0.143001378 ,-0.024004504,-0.143001378,0.583504260 ,0.135670304 ,0.484815240 ,-0.097604737,1.065982223 ,0.142741933 ,0.897951841 ,0.000602882 
-1.218227983,0.005978573 ,-1.295064092,0.041014571 ,-1.308711529,0.013684257 ,-1.288904071,0.229075566 ,-1.328698635,0.137180001 ,-0.835798800,0.415478796 ,-1.100709200,0.084458701 ,-0.402972519,0.185820311 ,-0.692329705,-0.136077166,-0.557556093,-0.044883683,-0.643181980,-0.143237084,0.023073902 ,0.143482551 ,-0.023074256,-0.143482551,0.572441161 ,0.132995039 ,0.474665701 ,-0.094233520,1.050271034 ,0.143873036 ,0.875436246 ,0.004137570 
-1.220343709,0.005241568 ,-1.298856497,0.038894884 ,-1.312062263,0.010666321 ,-1.294396043,0.225855187 ,-1.329466105,0.128854513 ,-0.838128448,0.410426974 ,-1.098767161,0.088006847 ,-0.395121276,0.186267406 ,-0.682669461,-0.129962519,-0.562211931,-0.052711271,-0.651247621,-0.168679193,0.022990197 ,0.145297021 ,-0.022990197,-0.145296663,0.583267093 ,0.136823580 ,0.487402201 ,-0.092383355,1.060861349 ,0.143993378 ,0.884697855 ,0.006291945 
-1.221452236,0.012098632 ,-1.300453305,0.044819843 ,-1.315318346,0.016205641 ,-1.293880701,0.228161395 ,-1.332386374,0.133543968 ,-0.833986282,0.411844164 ,-1.100028634,0.097653016 ,-0.387727320,0.185075507 ,-0.688263655,-0.115411147,-0.559123993,-0.046919249,-0.656784654,-0.166976497,0.025461534 ,0.141339883 ,-0.025461890,-0.141340241,0.590763092 ,0.142834738 ,0.489564925 ,-0.089746788,1.066322803 ,0.146192372 ,0.890248418 ,0.013900207 
-1.217900991,0.018342186 ,-1.295332909,0.050646231 ,-1.311608791,0.023164527 ,-1.286871791,0.232073173 ,-1.330299258,0.138575479 ,-0.836386204,0.413803846 ,-1.094062448,0.109042078 ,-0.382865012,0.197682500 ,-0.701834381,-0.104009129,-0.563823342,-0.047077276,-0.661688089,-0.163556769,0.023712024 ,0.139715984 ,-0.023711670,-0.139715984,0.574954748 ,0.145886257 ,0.470742762 ,-0.081945240,1.048938036 ,0.149424165 ,0.870806992 ,0.017185811 
-1.218981981,0.018773373 ,-1.297862768,0.052358065 ,-1.314414620,0.024176659 ,-1.285415649,0.233287498 ,-1.314370871,0.155871466 ,-0.826133549,0.421373338 ,-1.104689598,0.100087255 ,-0.379758328,0.184610650 ,-0.699780285,-0.114917271,-0.561304867,-0.048581231,-0.667918563,-0.162616476,0.019201331 ,0.141399905 ,-0.019200979,-0.141399905,0.573711395 ,0.143042937 ,0.476140738 ,-0.082317628,1.045921445 ,0.151227415 ,0.864986420 ,0.013783934 
-1.225950360,0.010175725 ,-1.306502342,0.045552015 ,-1.321271300,0.016087109 ,-1.294783473,0.231131613 ,-1.336180687,0.137746021 ,-0.830795169,0.413782358 ,-1.103867769,0.093247034 ,-0.400713801,0.191052571 ,-0.704598367,-0.118742839,-0.564007699,-0.048989989,-0.667319238,-0.171562672,0.026252175 ,0.141853333 ,-0.026252175,-0.141853333,0.577635229 ,0.138443068 ,0.481369436 ,-0.094322093,1.052604437 ,0.140695855 ,0.882380784 ,0.004112993 
-1.227959991,0.012686376 ,-1.308552623,0.048300039 ,-1.322009563,0.019599212 ,-1.297760844,0.233497053 ,-1.337781906,0.144955143 ,-0.835660517,0.415839255 ,-1.096377254,0.101103663 ,-0.391844720,0.204508290 ,-0.683297098,-0.108731538,-0.561704516,-0.047920506,-0.651411653,-0.165691167,0.015395983 ,0.141413689 ,-0.015395983,-0.141413689,0.571601212 ,0.139501840 ,0.473366231 ,-0.088098824,1.051847577 ,0.143995136 ,0.878063142 ,0.006095908 
-1.219947934,0.012293585 ,-1.299928308,0.046297096 ,-1.312205315,0.017127044 ,-1.296462774,0.227552190 ,-1.332389832,0.140391573 ,-0.839608490,0.411645651 ,-1.094825625,0.096256040 ,-0.391796857,0.203545704 ,-0.671641469,-0.124036066,-0.559311628,-0.041324385,-0.650897503,-0.164792493,0.014640690 ,0.141867131 ,-0.014640690,-0.141867131,0.570482194 ,0.140454128 ,0.480970591 ,-0.085551813,1.050008297 ,0.140427276 ,0.881855845 ,0.001656863 
-1.211969733,0.015922796 ,-1.290727735,0.046896242 ,-1.302550673,0.023153203 ,-1.292782903,0.225567460 ,-1.327644348,0.150641352 ,-0.840400517,0.413969934 ,-1.091515541,0.103428118 ,-0.397892833,0.213619396 ,-0.669543028,-0.107708991,-0.554338515,-0.026750717,-0.631979644,-0.168169379,0.014894084 ,0.140513599 ,-0.014894434,-0.140513599,0.564289033 ,0.146225631 ,0.464464724 ,-0.082215004,1.034790516 ,0.146709338 ,0.863943398 ,0.008919357 
