nose_y      ,nose_x      ,l_eye_y     ,l_eye_x     ,r_eye_y     ,r_eye_x     ,l_ear_y     ,l_ear_x     ,r_ear_y     ,r_ear_x     ,l_shldr_y   ,l_shldr_x   ,r_shldr_y   ,r_shldr_x   ,l_elbow_y   ,l_elbow_x   ,r_elbow_y   ,r_elbow_x   ,l_wrist_y   ,l_wrist_x   ,r_wrist_y   ,r_wrist_x   ,l_hip_y     ,l_hip_x     ,r_hip_y     ,r_hip_x     ,l_knee_y    ,l_knee_x    ,r_knee_y    ,r_knee_x    ,l_ankle_y   ,l_ankle_x   ,r_ankle_y   ,r_ankle_x   
-1.254374266,-0.307345271,-1.328387737,-0.233597845,-1.354534745,-0.299578011,-1.339031458,0.028017690 ,-1.387525678,-0.119094692,-0.879388571,0.355672210 ,-1.086758971,0.010750524 ,-0.262758911,0.106984347 ,-0.627270579,-0.232335240,-0.013166111,-0.569975376,-0.300388157,-0.705995142,0.104462743 ,0.126013398 ,-0.104462743,-0.126013398,0.508687913 ,-0.752227366,0.080438092 ,-0.900472343,0.402828187 ,0.245195299 ,0.190257698 ,-0.753264368
-1.267095089,-0.293228179,-1.344736695,-0.217441902,-1.365594745,-0.295096725,-1.350183606,0.038155004 ,-1.396859884,-0.159398943,-0.886017442,0.346401632 ,-1.083496451,0.001467824 ,-0.279898345,0.074520409 ,-0.631202757,-0.245654732,0.028196404 ,-0.589107871,-0.300114900,-0.714244366,0.106442675 ,0.120006122 ,-0.106442273,-0.120006122,0.504164040 ,-0.757700861,0.067313530 ,-0.899933517,0.378236532 ,0.236171782 ,0.180658951 ,-0.748082042
-1.262938619,-0.286755174,-1.342841625,-0.214095756,-1.358454823,-0.288617611,-1.349668384,0.034757320 ,-1.390427589,-0.155343905,-0.892273307,0.332952321 ,-1.077373624,0.014167672 ,-0.302272171,0.067751907 ,-0.633555949,-0.237081021,0.015112289 ,-0.584854007,-0.312851340,-0.701602638,0.109712273 ,0.111030087 ,-0.109711878,-0.111030474,0.473946095 ,-0.744725943,0.043449998 ,-0.873132288,0.372893810 ,0.233409747 ,0.113052912 ,-0.723182201
-1.279852271,-0.284531295,-1.358286142,-0.219120398,-1.373502612,-0.286181867,-1.360767484,0.048229139 ,-1.402157784,-0.145558104,-0.890993595,0.358549654 ,-1.073387146,0.017228754 ,-0.302673012,0.072599582 ,-0.624502540,-0.234449014,0.021936838 ,-0.561154842,-0.306245834,-0.689933956,0.107256897 ,0.110340469 ,-0.107257292,-0.110340469,0.487007767 ,-0.730556250,0.051474608 ,-0.858950734,0.368053496 ,0.224804610 ,0.117610894 ,-0.701765180
-1.295122981,-0.294831485,-1.370396137,-0.229586527,-1.388803720,-0.293709576,-1.369198918,0.043517109 ,-1.414905667,-0.131656095,-0.885033131,0.368670642 ,-1.077247143,0.017927533 ,-0.303516567,0.060943484 ,-0.627197742,-0.241389766,0.035024595 ,-0.548214674,-0.306513935,-0.706184387,0.108015321 ,0.112152934 ,-0.108015716,-0.112153336,0.490536481 ,-0.727692544,0.044561278 ,-0.857733965,0.372828573 ,0.207458392 ,0.124578536 ,-0.718201339
-1.309258103,-0.299630493,-1.385167480,-0.230976671,-1.402706623,-0.299554050,-1.381863594,0.049317352 ,-1.426835775,-0.133820280,-0.882677436,0.370749682 ,-1.080034971,0.013643692 ,-0.292734623,0.054132160 ,-0.631314099,-0.246917918,0.048607968 ,-0.554809570,-0.303739935,-0.719922066,0.109854497 ,0.111512683 ,-0.109854497,-0.111512683,0.488737345 ,-0.734061062,0.039449133 ,-0.869060695,0.376442462 ,0.201763123 ,0.130862430 ,-0.727794886
-1.294420004,-0.298964798,-1.372158170,-0.234755963,-1.388692141,-0.296920687,-1.373217106,0.041532032 ,-1.413233995,-0.131101161,-0.885315955,0.371961206 ,-1.078277588,0.007907751 ,-0.275631636,0.060350560 ,-0.624647379,-0.251928151,0.059377521 ,-0.554124296,-0.299384743,-0.717559636,0.111534707 ,0.116141714 ,-0.111534707,-0.116142116,0.504841447 ,-0.732720375,0.045489538 ,-0.870253205,0.382232964 ,0.196504503 ,0.186138749 ,-0.732734084
-1.297047496,-0.307786167,-1.377382040,-0.239334151,-1.395839095,-0.305115968,-1.375408053,0.044943478 ,-1.419511557,-0.135624498,-0.876332700,0.367194772 ,-1.086560130,0.016280510 ,-0.260009319,0.078383677 ,-0.622648299,-0.255264312,0.100048326 ,-0.500877917,-0.284687459,-0.740241766,0.127463996 ,0.117765352 ,-0.127464414,-0.117765352,0.509311080 ,-0.766969979,0.065567821 ,-0.891456425,0.418881238 ,0.212240309 ,0.204995349 ,-0.755981088
-1.287712932,-0.290372223,-1.366878986,-0.227163956,-1.384916425,-0.289338112,-1.363937855,0.048782524 ,-1.406946659,-0.129865766,-0.879357994,0.364812881 ,-1.082361341,0.024618721 ,-0.244522288,0.116659775 ,-0.623422980,-0.239272058,0.097006552 ,-0.483492970,-0.289795846,-0.710968435,0.113211341 ,0.113407530 ,-0.113211341,-0.113407530,0.520251870 ,-0.728395820,0.055297177 ,-0.876969635,0.416066974 ,0.224888563 ,0.150116473 ,-0.717373431
-1.283615589,-0.285605639,-1.367085695,-0.220771700,-1.379659057,-0.288566858,-1.371328831,0.054799676 ,-1.409328103,-0.147800326,-0.882860005,0.364060044 ,-1.079286456,0.023214487 ,-0.245283872,0.102160484 ,-0.629764497,-0.250749946,0.089234933 ,-0.481929034,-0.293364257,-0.713730276,0.111873344 ,0.109161533 ,-0.111873344,-0.109161131,0.502379119 ,-0.730810821,0.044118199 ,-0.882879794,0.401140392 ,0.206924021 ,0.127075702 ,-0.758935511
-1.258934259,-0.271768630,-1.346124887,-0.197693408,-1.356399417,-0.276748985,-1.358327150,0.061220985 ,-1.390210986,-0.152858093,-0.891836405,0.367931962 ,-1.068624258,0.027787378 ,-0.268678963,0.089601651 ,-0.623795748,-0.244687378,0.068691745 ,-0.475363046,-0.303476572,-0.703377664,0.112791024 ,0.107485697 ,-0.112791024,-0.107486099,0.484835356 ,-0.718013763,0.026988747 ,-0.874064386,0.379622728 ,0.224250346 ,0.114225209 ,-0.752734423
-1.247952342,-0.279861629,-1.337858081,-0.207836434,-1.346218586,-0.284837335,-1.359679103,0.054749668 ,-1.380688071,-0.160017997,-0.897293448,0.369145215 ,-1.064034104,0.022256818 ,-0.254822999,0.101059198 ,-0.639142990,-0.258497983,0.056984186 ,-0.479195416,-0.306082785,-0.705001533,0.110415995 ,0.108691745 ,-0.110416390,-0.108691745,0.478442371 ,-0.723711550,0.016992923 ,-0.873141468,0.368491262 ,0.216932118 ,0.111456037 ,-0.758807898
-1.242956400,-0.278070420,-1.334615231,-0.207790509,-1.344486952,-0.290876418,-1.359511495,0.052202951 ,-1.378223062,-0.166162744,-0.899110734,0.372847319 ,-1.061513305,0.022060560 ,-0.267119616,0.097824983 ,-0.641678631,-0.257455051,0.043477420 ,-0.479183555,-0.308365047,-0.704990506,0.108965576 ,0.112504341 ,-0.108965576,-0.112504743,0.477490872 ,-0.718839169,0.015701057 ,-0.871538401,0.355819345 ,0.208412468 ,0.101445198 ,-0.753616393
-1.239697814,-0.272752851,-1.329295039,-0.201878652,-1.340384007,-0.277066201,-1.351850390,0.057939243 ,-1.376808643,-0.153884724,-0.897103667,0.378310055 ,-1.060525179,0.031188697 ,-0.258492231,0.110091507 ,-0.639761329,-0.233795330,0.046569359 ,-0.475415975,-0.313565433,-0.685874641,0.111344188 ,0.109520108 ,-0.111344583,-0.109519720,0.483857453 ,-0.716457784,0.012297623 ,-0.863301098,0.351202399 ,0.226577893 ,0.096804537 ,-0.726676226
-1.245159864,-0.276221037,-1.335206747,-0.203265816,-1.348065019,-0.281459600,-1.354567051,0.060432050 ,-1.377388120,-0.148639917,-0.897071838,0.377131373 ,-1.061176538,0.029392838 ,-0.256392121,0.104996510 ,-0.637110591,-0.231913358,0.042730194 ,-0.481129318,-0.314351887,-0.680627584,0.111380026 ,0.104234777 ,-0.111380026,-0.104234777,0.474930167 ,-0.720203578,0.018061193 ,-0.862850666,0.349877328 ,0.238204107 ,0.097757705 ,-0.723106861
-1.248244286,-0.275848955,-1.336941004,-0.203711256,-1.348868370,-0.280617774,-1.355691671,0.058439415 ,-1.375380993,-0.143851623,-0.900443137,0.380094677 ,-1.057536006,0.027727036 ,-0.257944703,0.151784286 ,-0.634479821,-0.233360037,0.046808559 ,-0.470236242,-0.311201662,-0.672629595,0.109396912 ,0.108676262 ,-0.109396525,-0.108676262,0.478315383 ,-0.717862129,0.020838438 ,-0.864745557,0.351458311 ,0.241416529 ,0.098978087 ,-0.719795167
-1.245642066,-0.277215302,-1.334915161,-0.205765054,-1.346647859,-0.279693544,-1.358819246,0.057810646 ,-1.374050260,-0.135122910,-0.902966559,0.387864828 ,-1.052996635,0.029519115 ,-0.238802567,0.130394146 ,-0.629386306,-0.234754324,0.053355817 ,-0.462539554,-0.305549473,-0.673545241,0.109203972 ,0.111397341 ,-0.109204367,-0.111397736,0.483113021 ,-0.710538208,0.022913961 ,-0.860062420,0.358262360 ,0.243416265 ,0.101115309 ,-0.715755343
-1.247018218,-0.268351346,-1.336979151,-0.196987823,-1.348412275,-0.272866279,-1.361158729,0.066699319 ,-1.377143025,-0.134168446,-0.903729081,0.382871598 ,-1.051956177,0.035809930 ,-0.261523455,0.157542586 ,-0.628545165,-0.235889122,0.018851012 ,-0.496516556,-0.304333210,-0.673998833,0.109852940 ,0.108500488 ,-0.109852940,-0.108500488,0.471132696 ,-0.703098118,0.014579534 ,-0.850236297,0.348336756 ,0.245203450 ,0.099438205 ,-0.718192697
-1.244121671,-0.281300783,-1.333730578,-0.211061537,-1.344098806,-0.286560088,-1.358854890,0.052157540 ,-1.374113798,-0.152380392,-0.913807154,0.362158597 ,-1.048673272,0.023420060 ,-0.273432612,0.136684716 ,-0.629847825,-0.246111408,0.041620374 ,-0.473249227,-0.310584784,-0.679879010,0.108317003 ,0.105907321 ,-0.108317003,-0.105906934,0.428573072 ,-0.719271123,0.000460463 ,-0.857275188,0.341623425 ,0.220483214 ,0.094444193 ,-0.730179608
-1.250763535,-0.284203827,-1.338583112,-0.212181836,-1.350773811,-0.289135545,-1.362935305,0.052189745 ,-1.382817507,-0.154664606,-0.908883750,0.369081706 ,-1.053063393,0.019201390 ,-0.271577954,0.133659199 ,-0.629351616,-0.249928430,0.049872618 ,-0.464038283,-0.308626652,-0.687373757,0.107360989 ,0.109600529 ,-0.107360989,-0.109600529,0.467603058 ,-0.722715914,0.004785532 ,-0.871518493,0.350418359 ,0.216718614 ,0.100557767 ,-0.731573820
-1.256225228,-0.285859257,-1.343403578,-0.216059193,-1.356089592,-0.289790004,-1.365071654,0.047384597 ,-1.383630514,-0.146596164,-0.907838523,0.370294034 ,-1.053637862,0.020361602 ,-0.264165699,0.140380055 ,-0.632586718,-0.249230415,0.050978743 ,-0.460460812,-0.307467669,-0.691477239,0.107405402 ,0.112380944 ,-0.107405402,-0.112380944,0.466159403 ,-0.720164120,0.006550756 ,-0.873996615,0.352836877 ,0.220880553 ,0.103565656 ,-0.740424871
-1.253371835,-0.278434247,-1.339590907,-0.207925141,-1.351824284,-0.282599598,-1.359627724,0.054259025 ,-1.380548954,-0.140080288,-0.908192277,0.372224420 ,-1.051427007,0.027643157 ,-0.255739778,0.145141020 ,-0.625237525,-0.242723808,0.045230426 ,-0.461351573,-0.303799182,-0.683219314,0.108210094 ,0.107744455 ,-0.108210094,-0.107744068,0.443075418 ,-0.712318659,0.005194996 ,-0.862240195,0.348124087 ,0.220871642 ,0.102353528 ,-0.738436937
-1.252955317,-0.281585008,-1.339108944,-0.210533082,-1.352423906,-0.286904722,-1.361686826,0.051665429 ,-1.385473132,-0.151900291,-0.906773448,0.372830480 ,-1.054140687,0.020635532 ,-0.258672237,0.143765599 ,-0.627445698,-0.242279723,0.043731995 ,-0.467555702,-0.310840636,-0.678535521,0.106396765 ,0.106306873 ,-0.106396765,-0.106306873,0.462308705 ,-0.727518380,0.020560106 ,-0.873704672,0.359231859 ,0.220189214 ,0.097527727 ,-0.735998988
-1.260197401,-0.289450854,-1.345202446,-0.217750296,-1.360009551,-0.295883089,-1.363609314,0.045315299 ,-1.388433099,-0.158201560,-0.909984171,0.361137778 ,-1.054584503,0.013657885 ,-0.255953550,0.137537062 ,-0.633718371,-0.249158189,0.016225230 ,-0.512536168,-0.311788529,-0.682957113,0.105394684 ,0.107950315 ,-0.105394684,-0.107950315,0.450108081 ,-0.734767854,0.012032745 ,-0.880092680,0.355064780 ,0.215121254 ,0.112257205 ,-0.705766857
-1.269153714,-0.296171010,-1.354885459,-0.220923528,-1.370648623,-0.301951706,-1.373182058,0.048946761 ,-1.399518967,-0.162053153,-0.905312359,0.368283063 ,-1.057880044,0.013656295 ,-0.241543055,0.138242483 ,-0.632655203,-0.254880220,0.028695688 ,-0.528982580,-0.302889943,-0.692508757,0.108147778 ,0.108472466 ,-0.108147778,-0.108472466,0.456619054 ,-0.744874656,0.028604170 ,-0.893412769,0.372377038 ,0.218433872 ,0.174494669 ,-0.730809748
-1.268234134,-0.298440963,-1.354622841,-0.222635776,-1.368484497,-0.303315639,-1.370887160,0.047860887 ,-1.394722700,-0.163462564,-0.904851794,0.371890157 ,-1.057775140,0.012939480 ,-0.235395834,0.148458540 ,-0.636933982,-0.257659256,0.017458908 ,-0.522376537,-0.304809242,-0.693714499,0.107433215 ,0.108985409 ,-0.107432812,-0.108985409,0.458900422 ,-0.747494340,0.036507890 ,-0.895509720,0.385046542 ,0.230906710 ,0.172912091 ,-0.728771865
-1.269485354,-0.303614318,-1.354117155,-0.229814082,-1.371271849,-0.306672812,-1.372437119,0.042265143 ,-1.396141052,-0.157826275,-0.905373037,0.372931659 ,-1.057797074,0.009119414 ,-0.234400854,0.141613588 ,-0.633090079,-0.259292781,0.012776094 ,-0.525244653,-0.305658758,-0.696008623,0.106593348 ,0.113328435 ,-0.106593743,-0.113328435,0.474718928 ,-0.742090821,0.043272045 ,-0.894775093,0.362246156 ,0.232948214 ,0.177978218 ,-0.737490535
-1.274812937,-0.307481676,-1.358862519,-0.231930047,-1.377522588,-0.309510887,-1.374435782,0.041351635 ,-1.401275396,-0.154457167,-0.902511537,0.368983150 ,-1.060561299,0.013565162 ,-0.224084675,0.135531276 ,-0.628192246,-0.255816042,0.024063108 ,-0.536415696,-0.304180562,-0.693006039,0.109995931 ,0.112658501 ,-0.109995931,-0.112658106,0.457038730 ,-0.741955101,0.040761862 ,-0.895698965,0.383282006 ,0.238623872 ,0.253588498 ,-0.733082950
-1.274017692,-0.309295624,-1.358287811,-0.234869614,-1.375630856,-0.309227735,-1.374018312,0.035458095 ,-1.400893688,-0.149581939,-0.900238991,0.369378269 ,-1.062021136,0.017316483 ,-0.221543401,0.137871444 ,-0.631757557,-0.258184969,0.015080517 ,-0.532288015,-0.307911307,-0.690481246,0.110538505 ,0.109743908 ,-0.110538505,-0.109743908,0.454925865 ,-0.752780139,0.040244974 ,-0.900177956,0.389309138 ,0.241918579 ,0.253643125 ,-0.738481343
-1.270480514,-0.304266721,-1.353541732,-0.232186854,-1.372879982,-0.302906424,-1.365858316,0.031543564 ,-1.396135807,-0.136185527,-0.898033619,0.366847157 ,-1.063535690,0.023342038 ,-0.233087361,0.146687597 ,-0.634093761,-0.245873675,0.005045778 ,-0.521442235,-0.310783267,-0.677514017,0.110950686 ,0.106034063 ,-0.110950284,-0.106034458,0.454024225 ,-0.743928552,0.035356607 ,-0.884935915,0.382378727 ,0.247416377 ,0.105100967 ,-0.753908038
-1.273615003,-0.305691004,-1.354834914,-0.229361221,-1.377848268,-0.304090738,-1.366977215,0.039888248 ,-1.404515862,-0.140946940,-0.894845366,0.370806187 ,-1.066486120,0.020574650 ,-0.237235591,0.152195022 ,-0.634999931,-0.245011404,0.015028030 ,-0.525291860,-0.304751575,-0.680595994,0.108569913 ,0.113290064 ,-0.108569518,-0.113289669,0.486331850 ,-0.737187982,0.041304138 ,-0.884670615,0.385639101 ,0.245427623 ,0.173236176 ,-0.719989002
-1.278659940,-0.310190529,-1.360682011,-0.233667865,-1.382676363,-0.309466332,-1.372707963,0.036079600 ,-1.406890512,-0.142055899,-0.897729337,0.373108983 ,-1.064131260,0.015610355 ,-0.229186863,0.144996986 ,-0.634173572,-0.249690890,0.015250066 ,-0.532500327,-0.305636734,-0.681158185,0.110011056 ,0.112201974 ,-0.110011056,-0.112201571,0.481145442 ,-0.742735445,0.048521738 ,-0.885257423,0.392414600 ,0.252741545 ,0.174035981 ,-0.728747368
